일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kN],[mm],[mm],[kN/mm²],[%]
4348,69.623,0.0440,1.726000,1.726000,0.0236,1.155804
4349,69.638,0.0452,1.726400,1.726400,0.0242,1.156071
4350,69.655,0.0452,1.726800,1.726800,0.0242,1.156339
4351,69.671,0.0446,1.727200,1.727200,0.0239,1.156607
4352,69.687,0.0440,1.727600,1.727600,0.0236,1.156875
4353,69.702,0.0434,1.728000,1.728000,0.0232,1.157143
4354,69.719,0.0434,1.728400,1.728400,0.0232,1.157411
4355,69.734,0.0434,1.728800,1.728800,0.0232,1.157679
4356,69.751,0.0434,1.729200,1.729200,0.0232,1.157946
4357,69.767,0.0434,1.729600,1.729600,0.0232,1.158214
4358,69.783,0.0434,1.730000,1.730000,0.0232,1.158482
4359,69.799,0.0434,1.730400,1.730400,0.0232,1.158750
4360,69.815,0.0440,1.730800,1.730800,0.0236,1.159018
4361,69.831,0.0452,1.731200,1.731200,0.0242,1.159286
4362,69.848,0.0440,1.731600,1.731600,0.0236,1.159554
4363,69.863,0.0440,1.732000,1.732000,0.0236,1.159821
4364,69.880,0.0440,1.732300,1.732300,0.0236,1.160022
4365,69.895,0.0440,1.732700,1.732700,0.0236,1.160290
4366,69.912,0.0434,1.733100,1.733100,0.0232,1.160558
4367,69.927,0.0434,1.733500,1.733500,0.0232,1.160826
4368,69.943,0.0434,1.733900,1.733900,0.0232,1.161094
4369,69.959,0.0434,1.734300,1.734300,0.0232,1.161362
4370,69.974,0.0434,1.734700,1.734700,0.0232,1.161629
4371,69.990,0.0427,1.735100,1.735100,0.0229,1.161897
4372,70.008,0.0440,1.735500,1.735500,0.0236,1.162165
4373,70.024,0.0446,1.735900,1.735900,0.0239,1.162433
4374,70.039,0.0446,1.736300,1.736300,0.0239,1.162701
4375,70.056,0.0446,1.736700,1.736700,0.0239,1.162969
4376,70.072,0.0434,1.737100,1.737100,0.0232,1.163237
4377,70.088,0.0434,1.737500,1.737500,0.0232,1.163504
4378,70.103,0.0434,1.737900,1.737900,0.0232,1.163772
4379,70.119,0.0434,1.738300,1.738300,0.0232,1.164040
4380,70.136,0.0427,1.738700,1.738700,0.0229,1.164308
4381,70.151,0.0421,1.739100,1.739100,0.0226,1.164576
4382,70.167,0.0421,1.739500,1.739500,0.0226,1.164844
4383,70.183,0.0427,1.739900,1.739900,0.0229,1.165112
4384,70.200,0.0452,1.740200,1.740200,0.0242,1.165313
4385,70.215,0.0440,1.740600,1.740600,0.0236,1.165580
4386,70.231,0.0440,1.741000,1.741000,0.0236,1.165848
4387,70.248,0.0440,1.741400,1.741400,0.0236,1.166116
4388,70.263,0.0440,1.741800,1.741800,0.0236,1.166384
4389,70.280,0.0446,1.742200,1.742200,0.0239,1.166652
4390,70.296,0.0440,1.742700,1.742700,0.0236,1.166987
4391,70.311,0.0440,1.743100,1.743100,0.0236,1.167254
4392,70.327,0.0440,1.743500,1.743500,0.0236,1.167522
4393,70.344,0.0440,1.743900,1.743900,0.0236,1.167790
4394,70.360,0.0440,1.744300,1.744300,0.0236,1.168058
4395,70.375,0.0458,1.744600,1.744600,0.0245,1.168259
4396,70.391,0.0458,1.745000,1.745000,0.0245,1.168527
4397,70.408,0.0458,1.745400,1.745400,0.0245,1.168795
4398,70.423,0.0458,1.745800,1.745800,0.0245,1.169063
4399,70.439,0.0452,1.746200,1.746200,0.0242,1.169330
4400,70.456,0.0446,1.746600,1.746600,0.0239,1.169598
4401,70.472,0.0446,1.747000,1.747000,0.0239,1.169866
4402,70.488,0.0446,1.747400,1.747400,0.0239,1.170134
4403,70.504,0.0446,1.747800,1.747800,0.0239,1.170402
4404,70.519,0.0446,1.748200,1.748200,0.0239,1.170670
4405,70.536,0.0440,1.748600,1.748600,0.0236,1.170938
4406,70.552,0.0440,1.749000,1.749000,0.0236,1.171205
4407,70.568,0.0452,1.749400,1.749400,0.0242,1.171473
4408,70.584,0.0446,1.749800,1.749800,0.0239,1.171741
4409,70.600,0.0440,1.750200,1.750200,0.0236,1.172009
4410,70.616,0.0440,1.750600,1.750600,0.0236,1.172277
4411,70.632,0.0440,1.751000,1.751000,0.0236,1.172545
4412,70.647,0.0440,1.751400,1.751400,0.0236,1.172812
4413,70.664,0.0440,1.751800,1.751800,0.0236,1.173080
4414,70.680,0.0440,1.752200,1.752200,0.0236,1.173348
4415,70.697,0.0440,1.752500,1.752500,0.0236,1.173549
4416,70.711,0.0440,1.752900,1.752900,0.0236,1.173817
4417,70.728,0.0446,1.753300,1.753300,0.0239,1.174085
4418,70.744,0.0458,1.753700,1.753700,0.0245,1.174353
4419,70.760,0.0452,1.754100,1.754100,0.0242,1.174621
4420,70.776,0.0452,1.754500,1.754500,0.0242,1.174888
4421,70.792,0.0452,1.754900,1.754900,0.0242,1.175156
4422,70.809,0.0446,1.755300,1.755300,0.0239,1.175424
4423,70.824,0.0446,1.755700,1.755700,0.0239,1.175692
4424,70.840,0.0446,1.756100,1.756100,0.0239,1.175960
4425,70.856,0.0446,1.756500,1.756500,0.0239,1.176228
4426,70.873,0.0440,1.756900,1.756900,0.0236,1.176496
4427,70.888,0.0440,1.757400,1.757400,0.0236,1.176830
4428,70.904,0.0440,1.757700,1.757700,0.0236,1.177031
4429,70.920,0.0452,1.758100,1.758100,0.0242,1.177299
4430,70.936,0.0464,1.758500,1.758500,0.0249,1.177567
4431,70.952,0.0458,1.758900,1.758900,0.0245,1.177835
4432,70.968,0.0452,1.759300,1.759300,0.0242,1.178103
4433,70.984,0.0446,1.759700,1.759700,0.0239,1.178370
4434,71.001,0.0440,1.760100,1.760100,0.0236,1.178638
4435,71.016,0.0440,1.760500,1.760500,0.0236,1.178906
4436,71.032,0.0434,1.760900,1.760900,0.0232,1.179174
4437,71.048,0.0440,1.761300,1.761300,0.0236,1.179442
4438,71.064,0.0440,1.761700,1.761700,0.0236,1.179710
4439,71.081,0.0440,1.762100,1.762100,0.0236,1.179978
4440,71.097,0.0440,1.762500,1.762500,0.0236,1.180246
4441,71.113,0.0434,1.762900,1.762900,0.0232,1.180513
4442,71.129,0.0434,1.763300,1.763300,0.0232,1.180781
4443,71.145,0.0440,1.763700,1.763700,0.0236,1.181049
4444,71.160,0.0446,1.764100,1.764100,0.0239,1.181317
4445,71.177,0.0440,1.764500,1.764500,0.0236,1.181585
4446,71.192,0.0440,1.764900,1.764900,0.0236,1.181853
4447,71.209,0.0440,1.765300,1.765300,0.0236,1.182121
4448,71.224,0.0446,1.765700,1.765700,0.0239,1.182388
4449,71.240,0.0446,1.766000,1.766000,0.0239,1.182589
4450,71.257,0.0440,1.766400,1.766400,0.0236,1.182857
4451,71.272,0.0440,1.766800,1.766800,0.0236,1.183125
4452,71.289,0.0434,1.767200,1.767200,0.0232,1.183393
4453,71.304,0.0446,1.767600,1.767600,0.0239,1.183661
4454,71.321,0.0446,1.768000,1.768000,0.0239,1.183929
4455,71.336,0.0440,1.768400,1.768400,0.0236,1.184196
4456,71.353,0.0446,1.768800,1.768800,0.0239,1.184464
4457,71.369,0.0440,1.769200,1.769200,0.0236,1.184732
4458,71.385,0.0440,1.769600,1.769600,0.0236,1.185000
4459,71.400,0.0440,1.770000,1.770000,0.0236,1.185268
4460,71.417,0.0446,1.770400,1.770400,0.0239,1.185536
4461,71.433,0.0446,1.770800,1.770800,0.0239,1.185804
4462,71.448,0.0446,1.771200,1.771200,0.0239,1.186071
4463,71.464,0.0446,1.771600,1.771600,0.0239,1.186339
4464,71.481,0.0452,1.772000,1.772000,0.0242,1.186607
4465,71.498,0.0452,1.772400,1.772400,0.0242,1.186875
4466,71.513,0.0446,1.772800,1.772800,0.0239,1.187143
4467,71.529,0.0446,1.773200,1.773200,0.0239,1.187411
4468,71.545,0.0452,1.773600,1.773600,0.0242,1.187679
4469,71.561,0.0452,1.773900,1.773900,0.0242,1.187879
4470,71.576,0.0452,1.774300,1.774300,0.0242,1.188147
4471,71.594,0.0452,1.774700,1.774700,0.0242,1.188415
4472,71.609,0.0452,1.775100,1.775100,0.0242,1.188683
4473,71.625,0.0452,1.775500,1.775500,0.0242,1.188951
4474,71.641,0.0452,1.775900,1.775900,0.0242,1.189219
4475,71.656,0.0452,1.776300,1.776300,0.0242,1.189487
4476,71.673,0.0452,1.776700,1.776700,0.0242,1.189754
4477,71.688,0.0452,1.777100,1.777100,0.0242,1.190022
4478,71.705,0.0452,1.777500,1.777500,0.0242,1.190290
4479,71.721,0.0452,1.777900,1.777900,0.0242,1.190558
4480,71.737,0.0452,1.778300,1.778300,0.0242,1.190826
4481,71.753,0.0446,1.778700,1.778700,0.0239,1.191094
4482,71.769,0.0446,1.779100,1.779100,0.0239,1.191362
4483,71.785,0.0446,1.779500,1.779500,0.0239,1.191629
4484,71.801,0.0446,1.779900,1.779900,0.0239,1.191897
4485,71.818,0.0446,1.780300,1.780300,0.0239,1.192165
4486,71.833,0.0434,1.780700,1.780700,0.0232,1.192433
4487,71.850,0.0421,1.781100,1.781100,0.0226,1.192701
4488,71.865,0.0427,1.781500,1.781500,0.0229,1.192969
4489,71.881,0.0434,1.781800,1.781800,0.0232,1.193170
4490,71.897,0.0440,1.782300,1.782300,0.0236,1.193504
4491,71.914,0.0440,1.782600,1.782600,0.0236,1.193705
4492,71.930,0.0446,1.783000,1.783000,0.0239,1.193973
4493,71.946,0.0446,1.783400,1.783400,0.0239,1.194241
4494,71.962,0.0452,1.783800,1.783800,0.0242,1.194509
4495,71.977,0.0452,1.784200,1.784200,0.0242,1.194777
4496,71.993,0.0452,1.784700,1.784700,0.0242,1.195112
4497,72.009,0.0452,1.785100,1.785100,0.0242,1.195379
4498,72.026,0.0434,1.785500,1.785500,0.0232,1.195647
4499,72.043,0.0446,1.785900,1.785900,0.0239,1.195915
4500,72.058,0.0446,1.786200,1.786200,0.0239,1.196116
4501,72.073,0.0452,1.786600,1.786600,0.0242,1.196384
4502,72.090,0.0452,1.787000,1.787000,0.0242,1.196652
4503,72.106,0.0452,1.787400,1.787400,0.0242,1.196920
4504,72.122,0.0452,1.787800,1.787800,0.0242,1.197187
4505,72.137,0.0452,1.788200,1.788200,0.0242,1.197455
4506,72.154,0.0446,1.788600,1.788600,0.0239,1.197723
4507,72.169,0.0446,1.789000,1.789000,0.0239,1.197991
4508,72.185,0.0440,1.789400,1.789400,0.0236,1.198259
4509,72.202,0.0434,1.789800,1.789800,0.0232,1.198527
4510,72.217,0.0440,1.790200,1.790200,0.0236,1.198795
4511,72.233,0.0446,1.790600,1.790600,0.0239,1.199062
4512,72.249,0.0446,1.791000,1.791000,0.0239,1.199330
4513,72.266,0.0452,1.791400,1.791400,0.0242,1.199598
4514,72.282,0.0452,1.791800,1.791800,0.0242,1.199866
4515,72.298,0.0452,1.792200,1.792200,0.0242,1.200134
4516,72.314,0.0452,1.792600,1.792600,0.0242,1.200402
4517,72.330,0.0452,1.793000,1.793000,0.0242,1.200670
4518,72.347,0.0452,1.793400,1.793400,0.0242,1.200938
4519,72.361,0.0452,1.793800,1.793800,0.0242,1.201205
4520,72.378,0.0446,1.794200,1.794200,0.0239,1.201473
4521,72.394,0.0427,1.794500,1.794500,0.0229,1.201674
4522,72.410,0.0434,1.794900,1.794900,0.0232,1.201942
4523,72.426,0.0440,1.795300,1.795300,0.0236,1.202210
4524,72.441,0.0446,1.795700,1.795700,0.0239,1.202478
4525,72.458,0.0446,1.796100,1.796100,0.0239,1.202746
4526,72.473,0.0446,1.796500,1.796500,0.0239,1.203013
4527,72.491,0.0446,1.796900,1.796900,0.0239,1.203281
4528,72.506,0.0452,1.797300,1.797300,0.0242,1.203549
4529,72.521,0.0452,1.797700,1.797700,0.0242,1.203817
4530,72.538,0.0446,1.798100,1.798100,0.0239,1.204085
4531,72.554,0.0446,1.798500,1.798500,0.0239,1.204353
4532,72.570,0.0421,1.798900,1.798900,0.0226,1.204621
4533,72.586,0.0434,1.799300,1.799300,0.0232,1.204888
4534,72.603,0.0434,1.799700,1.799700,0.0232,1.205156
4535,72.619,0.0440,1.800100,1.800100,0.0236,1.205424
4536,72.635,0.0446,1.800500,1.800500,0.0239,1.205692
4537,72.650,0.0446,1.800900,1.800900,0.0239,1.205960
4538,72.666,0.0452,1.801300,1.801300,0.0242,1.206228
4539,72.682,0.0452,1.801700,1.801700,0.0242,1.206496
4540,72.698,0.0452,1.802100,1.802100,0.0242,1.206763
4541,72.714,0.0458,1.802500,1.802500,0.0245,1.207031
4542,72.732,0.0458,1.802900,1.802900,0.0245,1.207299
4543,72.746,0.0458,1.803300,1.803300,0.0245,1.207567
4544,72.762,0.0446,1.803700,1.803700,0.0239,1.207835
4545,72.778,0.0446,1.804100,1.804100,0.0239,1.208103
4546,72.794,0.0452,1.804500,1.804500,0.0242,1.208371
4547,72.811,0.0458,1.804900,1.804900,0.0245,1.208638
4548,72.827,0.0458,1.805300,1.805300,0.0245,1.208906
4549,72.842,0.0464,1.805700,1.805700,0.0249,1.209174
4550,72.858,0.0458,1.806100,1.806100,0.0245,1.209442
4551,72.875,0.0458,1.806500,1.806500,0.0245,1.209710
4552,72.891,0.0458,1.806900,1.806900,0.0245,1.209978
4553,72.907,0.0452,1.807300,1.807300,0.0242,1.210246
4554,72.922,0.0452,1.807600,1.807600,0.0242,1.210446
4555,72.939,0.0434,1.808000,1.808000,0.0232,1.210714
4556,72.954,0.0446,1.808400,1.808400,0.0239,1.210982
4557,72.971,0.0452,1.808800,1.808800,0.0242,1.211250
4558,72.986,0.0458,1.809200,1.809200,0.0245,1.211518
4559,73.002,0.0458,1.809600,1.809600,0.0245,1.211786
4560,73.019,0.0458,1.810000,1.810000,0.0245,1.212054
4561,73.035,0.0452,1.810400,1.810400,0.0242,1.212321
4562,73.051,0.0452,1.810800,1.810800,0.0242,1.212589
4563,73.066,0.0452,1.811200,1.811200,0.0242,1.212857
4564,73.082,0.0458,1.811600,1.811600,0.0245,1.213125
4565,73.098,0.0458,1.812000,1.812000,0.0245,1.213393
4566,73.114,0.0476,1.812400,1.812400,0.0255,1.213661
4567,73.131,0.0470,1.812800,1.812800,0.0252,1.213929
4568,73.147,0.0470,1.813200,1.813200,0.0252,1.214196
4569,73.163,0.0464,1.813600,1.813600,0.0249,1.214464
4570,73.179,0.0464,1.814000,1.814000,0.0249,1.214732
4571,73.194,0.0464,1.814400,1.814400,0.0249,1.215000
4572,73.211,0.0458,1.814800,1.814800,0.0245,1.215268
4573,73.226,0.0452,1.815200,1.815200,0.0242,1.215536
4574,73.243,0.0452,1.815600,1.815600,0.0242,1.215804
4575,73.259,0.0452,1.815900,1.815900,0.0242,1.216004
4576,73.275,0.0452,1.816300,1.816300,0.0242,1.216272
4577,73.291,0.0458,1.816700,1.816700,0.0245,1.216540
4578,73.306,0.0464,1.817100,1.817100,0.0249,1.216808
4579,73.323,0.0464,1.817500,1.817500,0.0249,1.217076
4580,73.339,0.0464,1.817900,1.817900,0.0249,1.217344
4581,73.354,0.0464,1.818300,1.818300,0.0249,1.217612
4582,73.371,0.0464,1.818700,1.818700,0.0249,1.217879
4583,73.388,0.0464,1.819100,1.819100,0.0249,1.218147
4584,73.403,0.0458,1.819500,1.819500,0.0245,1.218415
4585,73.418,0.0458,1.819900,1.819900,0.0245,1.218683
4586,73.435,0.0458,1.820500,1.820500,0.0245,1.219085
4587,73.451,0.0458,1.820900,1.820900,0.0245,1.219353
4588,73.467,0.0470,1.821300,1.821300,0.0252,1.219621
4589,73.483,0.0482,1.821700,1.821700,0.0258,1.219888
4590,73.500,0.0476,1.822100,1.822100,0.0255,1.220156
4591,73.515,0.0470,1.822500,1.822500,0.0252,1.220424
4592,73.532,0.0464,1.822900,1.822900,0.0249,1.220692
4593,73.548,0.0458,1.823300,1.823300,0.0245,1.220960
4594,73.563,0.0458,1.823600,1.823600,0.0245,1.221161
4595,73.579,0.0452,1.824000,1.824000,0.0242,1.221429
4596,73.595,0.0452,1.824500,1.824500,0.0242,1.221763
4597,73.612,0.0458,1.824800,1.824800,0.0245,1.221964
4598,73.627,0.0458,1.825200,1.825200,0.0245,1.222232
4599,73.644,0.0464,1.825600,1.825600,0.0249,1.222500
4600,73.659,0.0489,1.826100,1.826100,0.0262,1.222835
4601,73.675,0.0476,1.826500,1.826500,0.0255,1.223103
4602,73.690,0.0470,1.826900,1.826900,0.0252,1.223371
4603,73.707,0.0464,1.827300,1.827300,0.0249,1.223638
4604,73.723,0.0470,1.827600,1.827600,0.0252,1.223839
4605,73.739,0.0470,1.828000,1.828000,0.0252,1.224107
4606,73.756,0.0464,1.828400,1.828400,0.0249,1.224375
4607,73.771,0.0464,1.828800,1.828800,0.0249,1.224643
4608,73.787,0.0464,1.829200,1.829200,0.0249,1.224911
4609,73.803,0.0464,1.829600,1.829600,0.0249,1.225179
4610,73.820,0.0464,1.830000,1.830000,0.0249,1.225446
4611,73.835,0.0470,1.830400,1.830400,0.0252,1.225714
4612,73.851,0.0476,1.830800,1.830800,0.0255,1.225982
4613,73.868,0.0476,1.831200,1.831200,0.0255,1.226250
4614,73.883,0.0476,1.831600,1.831600,0.0255,1.226518
4615,73.900,0.0470,1.832000,1.832000,0.0252,1.226786
4616,73.915,0.0470,1.832400,1.832400,0.0252,1.227054
4617,73.931,0.0470,1.832800,1.832800,0.0252,1.227321
4618,73.947,0.0464,1.833200,1.833200,0.0249,1.227589
4619,73.963,0.0464,1.833600,1.833600,0.0249,1.227857
4620,73.979,0.0464,1.834000,1.834000,0.0249,1.228125
4621,73.996,0.0470,1.834400,1.834400,0.0252,1.228393
4622,74.012,0.0470,1.834800,1.834800,0.0252,1.228661
4623,74.028,0.0482,1.835200,1.835200,0.0258,1.228929
4624,74.044,0.0476,1.835600,1.835600,0.0255,1.229196
4625,74.060,0.0470,1.835900,1.835900,0.0252,1.229397
4626,74.075,0.0470,1.836300,1.836300,0.0252,1.229665
4627,74.092,0.0470,1.836700,1.836700,0.0252,1.229933
4628,74.107,0.0464,1.837100,1.837100,0.0249,1.230201
4629,74.124,0.0464,1.837500,1.837500,0.0249,1.230469
4630,74.140,0.0464,1.837900,1.837900,0.0249,1.230737
4631,74.157,0.0464,1.838300,1.838300,0.0249,1.231004
4632,74.172,0.0464,1.838700,1.838700,0.0249,1.231272
4633,74.187,0.0464,1.839100,1.839100,0.0249,1.231540
4634,74.203,0.0470,1.839500,1.839500,0.0252,1.231808
4635,74.219,0.0476,1.839900,1.839900,0.0255,1.232076
4636,74.235,0.0476,1.840400,1.840400,0.0255,1.232411
4637,74.251,0.0476,1.840800,1.840800,0.0255,1.232679
4638,74.267,0.0470,1.841100,1.841100,0.0252,1.232879
4639,74.285,0.0470,1.841500,1.841500,0.0252,1.233147
4640,74.300,0.0470,1.841900,1.841900,0.0252,1.233415
4641,74.316,0.0470,1.842300,1.842300,0.0252,1.233683
4642,74.331,0.0464,1.842700,1.842700,0.0249,1.233951
4643,74.348,0.0464,1.843100,1.843100,0.0249,1.234219
4644,74.364,0.0464,1.843500,1.843500,0.0249,1.234487
4645,74.380,0.0452,1.843900,1.843900,0.0242,1.234754
4646,74.397,0.0458,1.844300,1.844300,0.0245,1.235022
4647,74.412,0.0464,1.844700,1.844700,0.0249,1.235290
4648,74.428,0.0458,1.845100,1.845100,0.0245,1.235558
4649,74.444,0.0464,1.845500,1.845500,0.0249,1.235826
4650,74.460,0.0464,1.845900,1.845900,0.0249,1.236094
4651,74.475,0.0470,1.846300,1.846300,0.0252,1.236362
4652,74.491,0.0470,1.846700,1.846700,0.0252,1.236629
4653,74.508,0.0470,1.847100,1.847100,0.0252,1.236897
4654,74.524,0.0464,1.847500,1.847500,0.0249,1.237165
4655,74.540,0.0464,1.847900,1.847900,0.0249,1.237433
4656,74.556,0.0458,1.848300,1.848300,0.0245,1.237701
4657,74.572,0.0446,1.848700,1.848700,0.0239,1.237969
4658,74.588,0.0452,1.849100,1.849100,0.0242,1.238237
4659,74.605,0.0458,1.849400,1.849400,0.0245,1.238438
4660,74.620,0.0464,1.849800,1.849800,0.0249,1.238705
4661,74.636,0.0464,1.850200,1.850200,0.0249,1.238973
4662,74.652,0.0464,1.850600,1.850600,0.0249,1.239241
4663,74.669,0.0470,1.851000,1.851000,0.0252,1.239509
4664,74.685,0.0470,1.851400,1.851400,0.0252,1.239777
4665,74.701,0.0464,1.851800,1.851800,0.0249,1.240045
4666,74.716,0.0470,1.852200,1.852200,0.0252,1.240313
4667,74.732,0.0470,1.852600,1.852600,0.0252,1.240580
4668,74.747,0.0446,1.853000,1.853000,0.0239,1.240848
4669,74.764,0.0446,1.853400,1.853400,0.0239,1.241116
4670,74.781,0.0452,1.853800,1.853800,0.0242,1.241384
4671,74.796,0.0458,1.854200,1.854200,0.0245,1.241652
4672,74.813,0.0458,1.854600,1.854600,0.0245,1.241920
4673,74.828,0.0464,1.855000,1.855000,0.0249,1.242188
4674,74.845,0.0464,1.855400,1.855400,0.0249,1.242455
4675,74.861,0.0464,1.855800,1.855800,0.0249,1.242723
4676,74.876,0.0464,1.856200,1.856200,0.0249,1.242991
4677,74.892,0.0470,1.856600,1.856600,0.0252,1.243259
4678,74.909,0.0470,1.857000,1.857000,0.0252,1.243527
4679,74.925,0.0458,1.857300,1.857300,0.0245,1.243728
4680,74.941,0.0446,1.857700,1.857700,0.0239,1.243996
4681,74.957,0.0452,1.858100,1.858100,0.0242,1.244263
4682,74.973,0.0464,1.858500,1.858500,0.0249,1.244531
4683,74.988,0.0470,1.858900,1.858900,0.0252,1.244799
4684,75.004,0.0464,1.859300,1.859300,0.0249,1.245067
4685,75.020,0.0464,1.859700,1.859700,0.0249,1.245335
4686,75.037,0.0470,1.860100,1.860100,0.0252,1.245603
4687,75.052,0.0470,1.860500,1.860500,0.0252,1.245871
4688,75.069,0.0464,1.860900,1.860900,0.0249,1.246138
4689,75.084,0.0464,1.861300,1.861300,0.0249,1.246406
4690,75.101,0.0458,1.861700,1.861700,0.0245,1.246674
4691,75.116,0.0446,1.862100,1.862100,0.0239,1.246942
4692,75.133,0.0452,1.862500,1.862500,0.0242,1.247210
4693,75.149,0.0458,1.862900,1.862900,0.0245,1.247478
4694,75.165,0.0464,1.863300,1.863300,0.0249,1.247746
4695,75.182,0.0464,1.863700,1.863700,0.0249,1.248013
4696,75.196,0.0464,1.864100,1.864100,0.0249,1.248281
4697,75.213,0.0464,1.864500,1.864500,0.0249,1.248549
4698,75.229,0.0464,1.864900,1.864900,0.0249,1.248817
4699,75.244,0.0464,1.865300,1.865300,0.0249,1.249085
4700,75.261,0.0464,1.865700,1.865700,0.0249,1.249353
4701,75.276,0.0464,1.866000,1.866000,0.0249,1.249554
4702,75.293,0.0458,1.866400,1.866400,0.0245,1.249821
4703,75.309,0.0446,1.866800,1.866800,0.0239,1.250089
4704,75.325,0.0452,1.867300,1.867300,0.0242,1.250424
4705,75.341,0.0458,1.867700,1.867700,0.0245,1.250692
4706,75.357,0.0464,1.868100,1.868100,0.0249,1.250960
4707,75.372,0.0470,1.868500,1.868500,0.0252,1.251228
4708,75.389,0.0470,1.868900,1.868900,0.0252,1.251495
4709,75.406,0.0476,1.869300,1.869300,0.0255,1.251763
4710,75.421,0.0470,1.869700,1.869700,0.0252,1.252031
4711,75.437,0.0470,1.870000,1.870000,0.0252,1.252232
4712,75.453,0.0470,1.870400,1.870400,0.0252,1.252500
4713,75.469,0.0476,1.870800,1.870800,0.0255,1.252768
4714,75.485,0.0476,1.871200,1.871200,0.0255,1.253036
4715,75.501,0.0476,1.871600,1.871600,0.0255,1.253304
4716,75.518,0.0470,1.872000,1.872000,0.0252,1.253571
4717,75.533,0.0476,1.872400,1.872400,0.0255,1.253839
4718,75.549,0.0476,1.872800,1.872800,0.0255,1.254107
4719,75.565,0.0476,1.873200,1.873200,0.0255,1.254375
4720,75.581,0.0476,1.873600,1.873600,0.0255,1.254643
4721,75.598,0.0476,1.874000,1.874000,0.0255,1.254911
4722,75.614,0.0476,1.874400,1.874400,0.0255,1.255179
4723,75.630,0.0476,1.874800,1.874800,0.0255,1.255446
4724,75.645,0.0476,1.875200,1.875200,0.0255,1.255714
4725,75.661,0.0482,1.875600,1.875600,0.0258,1.255982
4726,75.677,0.0476,1.876000,1.876000,0.0255,1.256250
4727,75.694,0.0476,1.876400,1.876400,0.0255,1.256518
4728,75.709,0.0482,1.876800,1.876800,0.0258,1.256786
4729,75.726,0.0482,1.877200,1.877200,0.0258,1.257054
4730,75.742,0.0482,1.877600,1.877600,0.0258,1.257321
4731,75.758,0.0482,1.877900,1.877900,0.0258,1.257522
4732,75.773,0.0482,1.878300,1.878300,0.0258,1.257790
4733,75.789,0.0482,1.878700,1.878700,0.0258,1.258058
4734,75.806,0.0476,1.879100,1.879100,0.0255,1.258326
4735,75.822,0.0476,1.879500,1.879500,0.0255,1.258594
4736,75.837,0.0495,1.879900,1.879900,0.0265,1.258862
4737,75.854,0.0501,1.880300,1.880300,0.0268,1.259129
4738,75.869,0.0495,1.880700,1.880700,0.0265,1.259397
4739,75.886,0.0489,1.881100,1.881100,0.0262,1.259665
4740,75.901,0.0489,1.881500,1.881500,0.0262,1.259933
4741,75.918,0.0482,1.882000,1.882000,0.0258,1.260268
4742,75.934,0.0482,1.882400,1.882400,0.0258,1.260536
4743,75.950,0.0482,1.882700,1.882700,0.0258,1.260737
4744,75.966,0.0476,1.883200,1.883200,0.0255,1.261071
4745,75.982,0.0476,1.883500,1.883500,0.0255,1.261272
4746,75.997,0.0476,1.883900,1.883900,0.0255,1.261540
4747,76.014,0.0476,1.884300,1.884300,0.0255,1.261808
4748,76.030,0.0495,1.884700,1.884700,0.0265,1.262076
4749,76.046,0.0489,1.885100,1.885100,0.0262,1.262344
4750,76.062,0.0482,1.885500,1.885500,0.0258,1.262612
4751,76.078,0.0482,1.885900,1.885900,0.0258,1.262879
4752,76.094,0.0482,1.886300,1.886300,0.0258,1.263147
4753,76.110,0.0482,1.886700,1.886700,0.0258,1.263415
4754,76.126,0.0482,1.887100,1.887100,0.0258,1.263683
4755,76.141,0.0489,1.887500,1.887500,0.0262,1.263951
4756,76.158,0.0489,1.887900,1.887900,0.0262,1.264219
4757,76.174,0.0489,1.888300,1.888300,0.0262,1.264487
4758,76.191,0.0482,1.888700,1.888700,0.0258,1.264754
4759,76.206,0.0495,1.889100,1.889100,0.0265,1.265022
4760,76.223,0.0501,1.889500,1.889500,0.0268,1.265290
4761,76.238,0.0495,1.889900,1.889900,0.0265,1.265558
4762,76.254,0.0489,1.890300,1.890300,0.0262,1.265826
4763,76.270,0.0482,1.890700,1.890700,0.0258,1.266094
4764,76.286,0.0489,1.891100,1.891100,0.0262,1.266362
4765,76.302,0.0482,1.891400,1.891400,0.0258,1.266562
4766,76.318,0.0482,1.891800,1.891800,0.0258,1.266830
4767,76.334,0.0476,1.892200,1.892200,0.0255,1.267098
4768,76.350,0.0476,1.892600,1.892600,0.0255,1.267366
4769,76.365,0.0482,1.893000,1.893000,0.0258,1.267634
4770,76.382,0.0482,1.893400,1.893400,0.0258,1.267902
4771,76.398,0.0489,1.893800,1.893800,0.0262,1.268170
4772,76.415,0.0482,1.894200,1.894200,0.0258,1.268437
4773,76.430,0.0482,1.894600,1.894600,0.0258,1.268705
4774,76.446,0.0476,1.895000,1.895000,0.0255,1.268973
4775,76.463,0.0476,1.895400,1.895400,0.0255,1.269241
4776,76.478,0.0476,1.895800,1.895800,0.0255,1.269509
4777,76.494,0.0482,1.896200,1.896200,0.0258,1.269777
4778,76.510,0.0482,1.896600,1.896600,0.0258,1.270045
4779,76.527,0.0482,1.897000,1.897000,0.0258,1.270312
4780,76.543,0.0489,1.897400,1.897400,0.0262,1.270580
4781,76.557,0.0482,1.897800,1.897800,0.0258,1.270848
4782,76.575,0.0476,1.898200,1.898200,0.0255,1.271116
